0.0276644633,0.0017163666,0.0276644633,0.0017163666
0.0276837906,0.0019327241,0.0276837906,0.0019327241
0.0277049731,0.0021182540,0.0277049731,0.0021182540
0.0277277144,0.0022741329,0.0277277144,0.0022741329
0.0277517299,0.0024015512,0.0277517299,0.0024015512
0.0277767470,0.0025017089,0.0277767470,0.0025017089
0.0278025052,0.0025758121,0.0278025052,0.0025758121
0.0278287559,0.0026250699,0.0278287559,0.0026250699
0.0278552628,0.0026506909,0.0278552628,0.0026506909
0.0278818016,0.0026538817,0.0278818016,0.0026538817
0.0279081600,0.0026358441,0.0279081600,0.0026358441
0.0279341378,0.0025977739,0.0279341378,0.0025977739
0.0279595464,0.0025408589,0.0279595464,0.0025408589
0.0279842091,0.0024662787,0.0279842091,0.0024662787
0.0280079612,0.0023752031,0.0280079612,0.0023752031
0.0280306491,0.0022687920,0.0280306491,0.0022687920
0.0280521310,0.0021481953,0.0280521310,0.0021481953
0.0280722766,0.0020145520,0.0280722766,0.0020145520
0.0280909665,0.0018689914,0.0280909665,0.0018689914
0.0281080928,0.0017126325,0.0281080928,0.0017126325
0.0281235587,0.0015465850,0.0281235587,0.0015465850
0.0281372781,0.0013719496,0.0281372781,0.0013719496
0.0281491763,0.0011898188,0.0281491763,0.0011898188
0.0281591891,0.0010012778,0.0281591891,0.0010012778
0.0281672632,0.0008074052,0.0281672632,0.0008074052
0.0281733559,0.0006092741,0.0281733559,0.0006092741
0.0281774354,0.0004079531,0.0281774354,0.0004079531
0.0281794805,0.0002045074,0.0281794805,0.0002045074
0.0281794805,0.0000000000,0.0281794805,0.0000000000
0.0281774354,-0.00020450740.0281774354,-0.000204507
0.0281733559,-0.00040795310.0281733559,-0.000407953
0.0281672632,-0.00060927410.0281672632,-0.000609274
0.0281591891,-0.00080740520.0281591891,-0.000807405
0.0281491763,-0.00100127780.0281491763,-0.001001277
0.0281372781,-0.00118981880.0281372781,-0.001189818
0.0281235587,-0.00137194960.0281235587,-0.001371949
0.0281080928,-0.00154658500.0281080928,-0.001546585
0.0280909665,-0.00171263250.0280909665,-0.001712632
0.0280722766,-0.00186899140.0280722766,-0.001868991
0.0280521310,-0.00201455200.0280521310,-0.002014552
0.0280306491,-0.00214819530.0280306491,-0.002148195
0.0280079612,-0.00226879200.0280079612,-0.002268792
0.0279842091,-0.00237520310.0279842091,-0.002375203
0.0279595464,-0.00246627870.0279595464,-0.002466278
0.0279341378,-0.00254085890.0279341378,-0.002540858
0.0279081600,-0.00259777390.0279081600,-0.002597773
0.0278818016,-0.00263584410.0278818016,-0.002635844
0.0278552628,-0.00265388170.0278552628,-0.002653881
0.0278287559,-0.00265069090.0278287559,-0.002650690
0.0278025052,-0.00262506990.0278025052,-0.002625069
0.0277767470,-0.00257581210.0277767470,-0.002575812
0.0277517299,-0.00250170890.0277517299,-0.002501708
0.0277277144,-0.00240155120.0277277144,-0.002401551
0.0277049731,-0.00227413290.0277049731,-0.002274132
0.0276837906,-0.00211825400.0276837906,-0.002118254
0.0276644633,-0.00193272410.0276644633,-0.001932724
0.0276472997,-0.00171636660.0276472997,-0.001716366
0.0276326194,-0.00146802320.0276326194,-0.001468023
0.0276207538,-0.00118655930.0276207538,-0.001186559
0.0276120451,-0.00087086880.0276120451,-0.000870868
0.0276068463,-0.00051988040.0276068463,-0.000519880
0.0276055207,-0.00013256370.0276055207,-0.000132563
0.0276084413,0.0002920637,0.0276084413,0.0002920637
0.0276159906,0.0007549298,0.0276159906,0.0007549298
0.0276285596,0.0012569007,0.0276285596,0.0012569007
0.0276465474,0.0017987728,0.0276465474,0.0017987728
0.0276703600,0.0023812654,0.0276703600,0.0023812654
0.0277004102,0.0030050130,0.0277004102,0.0030050130
0.0277371157,0.0036705578,0.0277371157,0.0036705578
0.0277808992,0.0043783419,0.0277808992,0.0043783419
0.0278321862,0.0051287001,0.0278321862,0.0051287001
0.0278914047,0.0059218534,0.0278914047,0.0059218534
0.0279589837,0.0067579027,0.0279589837,0.0067579027
0.0280353519,0.0076368230,0.0280353519,0.0076368230
0.0281209365,0.0085584591,0.0281209365,0.0085584591
0.0282161618,0.0095225215,0.0282161618,0.0095225215
0.0283214476,0.0105285837,0.0283214476,0.0105285837
0.0284372084,0.0115760812,0.0284372084,0.0115760812
0.0285638515,0.0126643109,0.0285638515,0.0126643109
0.0287017758,0.0137924321,0.0287017758,0.0137924321
0.0288513705,0.0149594698,0.0288513705,0.0149594698
0.0290130137,0.0161643180,0.0290130137,0.0161643180
0.0291870712,0.0174057457,0.0291870712,0.0174057457
0.0293738952,0.0186824033,0.0293738952,0.0186824033
0.0295738235,0.0199928313,0.0295738235,0.0199928313
0.0297871782,0.0213354692,0.0297871782,0.0213354692
0.0300142649,0.0227086662,0.0300142649,0.0227086662
0.0302553718,0.0241106926,0.0302553718,0.0241106926
0.0305107693,0.0255397523,0.0305107693,0.0255397523
0.0307807093,0.0269939951,0.0307807093,0.0269939951
0.0310654246,0.0284715299,0.0310654246,0.0284715299
0.0313651290,0.0299704386,0.0313651290,0.0299704386
0.0316800168,0.0314887885,0.0316800168,0.0314887885
0.0320102633,0.0330246462,0.0320102633,0.0330246462
0.0323560242,0.0345760895,0.0323560242,0.0345760895
0.0327174364,0.0361412199,0.0327174364,0.0361412199
0.0330946181,0.0377181737,0.0330946181,0.0377181737
0.0334876695,0.0393051322,0.0334876695,0.0393051322
0.0338966728,0.0409003312,0.0338966728,0.0409003312
0.0343216935,0.0425020695,0.0343216935,0.0425020695
0.0347627806,0.0441087159,0.0347627806,0.0441087159
0.0352199678,0.0457187150,0.0352199678,0.0457187150
0.0356932737,0.0473305929,0.0356932737,0.0473305929
0.0361827033,0.0489429599,0.0361827033,0.0489429599
0.0366882484,0.0505545143,0.0366882484,0.0505545143
0.0372098889,0.0521640432,0.0372098889,0.0521640432
0.0377475931,0.0537704236,0.0377475931,0.0537704236
0.0383013193,0.0553726224,0.0383013193,0.0553726224
0.0388710163,0.0569696949,0.0388710163,0.0569696949
0.0394566241,0.0585607837,0.0394566241,0.0585607837
0.0400580753,0.0601451161,0.0400580753,0.0601451161
0.0406752953,0.0617220013,0.0406752953,0.0617220013
0.0413082036,0.0632908275,0.0413082036,0.0632908275
0.0419567141,0.0648510578,0.0419567141,0.0648510578
0.0426207364,0.0664022270,0.0426207364,0.0664022270
0.0433001758,0.0679439371,0.0433001758,0.0679439371
0.0439949343,0.0694758535,0.0439949343,0.0694758535
0.0447049113,0.0709977006,0.0447049113,0.0709977006
0.0454300039,0.0725092578,0.0454300039,0.0725092578
0.0461701075,0.0740103552,0.0461701075,0.0740103552
0.0469251162,0.0755008695,0.0469251162,0.0755008695
0.0476949234,0.0769807204,0.0476949234,0.0769807204
0.0484794220,0.0784498664,0.0484794220,0.0784498664
0.0492785050,0.0799083011,0.0492785050,0.0799083011
0.0500920655,0.0813560502,0.0500920655,0.0813560502
0.0509199972,0.0827931678,0.0509199972,0.0827931678
0.0517621945,0.0842197331,0.0517621945,0.0842197331
0.0526185530,0.0856358482,0.0526185530,0.0856358482
