0,0,0,0
361.9333587,361.9333587,930.5342153,930.5342153
360.1315274,722.0648861,926.331875,1856.86609
359.4607116,1081.525598,922.1559106,2779.022001
359.888963,1441.414561,918.0072392,3697.02924
361.3775464,1802.792107,913.890782,4610.920022
363.8816408,2166.673748,909.8150159,5520.735038
367.3511572,2534.024905,905.7914371,6426.526475
371.7316361,2905.756541,901.8339627,7328.360438
376.965193,3282.721734,897.9582984,8226.318736
382.9914737,3665.713208,894.1813009,9120.500037
389.7485896,4055.461798,890.5203599,10011.0204
397.1740045,4452.635802,886.992821,10898.01322
405.2053504,4857.841153,883.6154671,11781.62869
413.7811563,5271.622309,880.4040698,12662.03275
422.8414789,5694.463788,877.3730185,13539.40577
432.3284296,6126.792217,874.5350298,14413.9408
442.1865985,6568.978816,871.9009366,15285.84174
452.3633767,7021.342192,869.479551,16155.32129
462.8091866,7484.151379,867.2775961,17022.59889
473.4776258,7957.629005,865.2996979,17887.89858
484.3255374,8441.954542,863.5484269,18751.44701
495.3130162,8937.267558,862.024382,19613.47139
506.4033611,9443.67092,860.726306,20474.1977
517.5629865,9961.233906,859.651225,21333.84892
528.7612989,10489.9952,858.7946033,22192.64353
539.9705508,11029.96576,858.1505079,23050.79404
551.1656775,11581.13143,857.7117763,23908.50581
562.3241231,12143.45556,857.4701825,24765.97599
573.4256631,12716.88122,857.4165996,25623.39259
584.4522257,13301.33345,857.5411529,26480.93375
595.3877168,13896.72116,857.8333651,27338.76711
606.2178503,14502.93901,858.2822893,28197.0494
616.9299865,15119.869,858.8766313,29055.92603
627.5129795,15747.38198,859.6048591,29915.53089
637.9570343,16385.33901,860.4553012,30775.98619
648.2535739,17033.59259,861.4162328,31637.40243
658.3951175,17691.9877,862.4759515,32499.87838
668.3751683,18360.36287,863.6228423,33363.50122
678.1881113,19038.55098,864.8454333,34228.34665
687.8291212,19726.3801,866.1324422,35094.4791
697.2940782,20423.67418,867.4728156,35961.95191
706.5794932,21130.25368,868.8557605,36830.80767
715.6824405,21845.93612,870.2707695,37701.07844
724.600497,22570.53661,871.7076413,38572.78608
733.3316889,23303.8683,873.156495,39445.94258
741.874444,24045.74275,874.6077811,40320.55036
750.2275493,24795.9703,876.0522883,41196.60265
758.3901138,25554.36041,877.4811477,42074.08379
766.3615354,26320.72194,878.8858337,42952.96963
774.1414718,27094.86342,880.2581631,43833.22779
781.7298159,27876.59323,881.5902926,44714.81808
789.1266725,28665.71991,882.8747138,45597.6928
796.33234,29462.05225,884.1042481,46481.79705
803.3472929,30265.39954,885.27204,47367.06909
810.1721676,31075.57171,886.3715499,48253.44064
816.8077501,31892.37946,887.3965463,49140.83718
823.2549647,32715.63442,888.3410973,50029.17828
829.5148656,33545.14929,889.1995626,50918.37784
835.5886288,34380.73791,889.9665849,51808.34443
841.4775458,35222.21546,890.6370808,52698.98151
847.1830184,36069.39848,891.2062331,53590.18774
852.7065542,36922.10503,891.669482,54481.85722
858.0497635,37780.1548,892.022517,55373.87974
